# Generated by rtusual2.m
# Shuttle distance (um)  Voltages: #1 #2 #3 #4 (centre)  (V)
   3.2562814e+02   1.7626212e+00  -4.5859256e+00   5.2291082e-01   9.6300000e-01
   3.2743719e+02   1.6991158e+00  -4.5730207e+00   5.8183367e-01   9.6300000e-01
   3.2924623e+02   1.6368336e+00  -4.5616522e+00   6.4119086e-01   9.6300000e-01
   3.3105528e+02   1.5758395e+00  -4.5520510e+00   7.0107955e-01   9.6300000e-01
   3.3286432e+02   1.5161983e+00  -4.5444481e+00   7.6159688e-01   9.6300000e-01
   3.3467337e+02   1.4579596e+00  -4.5390245e+00   8.2283081e-01   9.6300000e-01
   3.3648241e+02   1.4007162e+00  -4.5344358e+00   8.8457263e-01   9.6300000e-01
   3.3829146e+02   1.3442809e+00  -4.5300124e+00   9.4669717e-01   9.6300000e-01
   3.4010050e+02   1.2886812e+00  -4.5257823e+00   1.0092013e+00   9.6300000e-01
   3.4190955e+02   1.2339440e+00  -4.5217734e+00   1.0720818e+00   9.6300000e-01
   3.4371859e+02   1.1800967e+00  -4.5180137e+00   1.1353356e+00   9.6300000e-01
   3.4552764e+02   1.1271664e+00  -4.5145311e+00   1.1989596e+00   9.6300000e-01
   3.4733668e+02   1.0751804e+00  -4.5113536e+00   1.2629506e+00   9.6300000e-01
   3.4914573e+02   1.0241657e+00  -4.5085091e+00   1.3273055e+00   9.6300000e-01
   3.5095477e+02   9.7414962e-01  -4.5060255e+00   1.3920210e+00   9.6300000e-01
   3.5276382e+02   9.2515935e-01  -4.5039308e+00   1.4570942e+00   9.6300000e-01
   3.5457286e+02   8.7722206e-01  -4.5022530e+00   1.5225218e+00   9.6300000e-01
   3.5638191e+02   8.3036494e-01  -4.5010200e+00   1.5883008e+00   9.6300000e-01
   3.5819095e+02   7.8461519e-01  -4.5002596e+00   1.6544279e+00   9.6300000e-01
   3.6000000e+02   7.4000000e-01  -4.5000000e+00   1.7209000e+00   9.6300000e-01
